id,anio,mes,id_suficiencia,id_comprometido,id_devengado,id_dgeneral,id_dauxiliar,partida_clave,folio,dependencia,concepto,importe,entrego_comprometido,entrego_devengado,fecha_entrega_tesoreria,fecha_recibido_presupuesto,estatus,observaciones,creado_por,creado_en,actualizado_en
,2026,1,,,,,,1322,01-01,ADMINISTRACION,AGUINALDO,83684.64,true,true,16/01/2026,16/01/2026,ENTREGADO,,,,
,2026,1,,,,,,3611,01-02,COMUNICACIÓN SOCIAL,GASTOS DE PUBLICIDAD Y PROPAGANDA,386666.66,true,true,19/01/2026,20/01/2026,ENTREGADO,,,,
,2026,1,,,,,,3151,01-03,SEGURIDAD PUBLICA,SERVICIOS DE TELEFONIA CELULAR,2227200,true,true,19/01/2026,20/01/2026,ENTREGADO,TELEFONIA CELULAR,,,
,2026,1,,,,,,3151,01-03   D-01,SEGURIDAD PUBLICA,SERVICIOS DE TELEFONIA CELULAR,29483.26,false,true,19/01/2026,20/01/2026,ENTREGADO,,,,
,2026,1,,,,,,3151,01-03  D-02,SEGURIDAD PUBLICA,SERVICIOS DE TELEFONIA CELULAR,65803.29,false,true,19/01/2026,20/01/2026,ENTREGADO,,,,
,2026,1,,,,,,3151,01-03  D-03,SEGURIDAD PUBLICA,SERVICIOS DE TELEFONIA CELULAR,13973.04,false,true,11/02/2026,12/02/2026,ENTREGADO,,,,
,2026,1,,,,,,3151,01-03  D-04,SEGURIDAD PUBLICA,SERVICIOS DE TELEFONIA CELULAR,74661.04,false,true,11/02/2026,12/02/2026,ENTREGADO,,,,
,2026,1,,,,,,3151,01-03  D-05,SEGURIDAD PUBLICA,SERVICIOS DE TELEFONIA CELULAR,75193.01,false,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,1,,,,,,3151,01-03  D-06,SEGURIDAD PUBLICA,SERVICIOS DE TELEFONIA CELULAR,15492.06,false,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,1,,,,,,1322,01-04,ADMINISTRACION,AGUINALDO                                                    1321 PRIMA VACACIONAL,15305.67,true,true,19/01/2026,20/01/2026,ENTREGADO,,,,
,2026,1,,,,,,1322,01-05,ADMINISTRACION,AGUINALDO                                                    1321 PRIMA VACACIONAL,20929.39,true,true,19/01/2026,20/01/2026,ENTREGADO,,,,
,2026,1,,,,,,3112,01-06,SERVICIOS PUBLICOS,SERVICIO DE ENERGIA ELECTRICA PARA ALUMBRADO PUBLICO,16988337.67,true,true,19/01/2026,20/01/2026,ENTREGADO,,,,
,2026,1,,,,,,4411,01-07,BIENESTAR,COOPERACIONES Y AYUDAS,6500,true,true,19/01/2026,19/01/2026,ENTREGADO,,,,
,2026,1,,,,,,4411,01-08,BIENESTAR,COOPERACIONES Y AYUDAS,10000,true,true,19/01/2026,19/01/2026,ENTREGADO,,,,
,2026,1,,,,,,3311,01-09,CONTRALORIA,ASESORIAS ASOCIADAS A CONVENIOS O ACUERDOS,10000.01,true,true,19/01/2026,20/01/2026,ENTREGADO,,,,
,2026,1,,,,,,3311,01-10,CONTRALORIA,ASESORIAS ASOCIADAS A CONVENIOS O ACUERDOS,10000.01,true,true,19/01/2026,20/01/2026,ENTREGADO,,,,
,2026,1,,,,,,3311,01-11,CONTRALORIA,ASESORIAS ASOCIADAS A CONVENIOS O ACUERDOS,20000.94,true,true,19/01/2026,20/01/2026,ENTREGADO, ,,,
,2026,1,,,,,,3121,01-12,SEGURIDAD PUBLICA,GAS,80000,true,false,21/02/2026,21/12/2026,ENTREGADO,,,,
,2026,1,,,,,,3121,01-12  D-01,SEGURIDAD PUBLICA,GAS,3728.77,false,true,04/02/2026,05/02/2026,ENTREGADO,,,,
,2026,1,,,,,,4394,01-13,SEGURIDAD PUBLICA,OTROS SUBSIDIOS,1100500,true,true,21/12/2026,21/12/2026,CANCELADO,,,,
,2026,1,,,,,,3611,01-14,COMUNICACIÓN SOCIAL,GASTOS DE PUBLICIDAD Y PROPAGANDA,714096,true,true,23/01/2026,23/01/2026,ENTREGADO,,,,
,2026,1,,,,,,2611,01-15,ADMINISTRACION,"COMBUSTIBLES, LUBRICANTES Y ADITIVOS",369848300,true,false,23/01/2026,23/01/2026,ENTREGADO,,,,
,2026,1,,,,,,2611,01-16,ADMINISTRACION,"COMBUSTIBLES, LUBRICANTES Y ADITIVOS",29987700,true,false,23/01/2026,23/01/2026,CANCELADO,,,,
,2026,1,,,,,,3331,01-17,"TESORERIA MUNICIPAL                                       (Saccim, Enero y Febrero)",SERVICIOS INFORMATICOS,466900,true,false,23/01/2026,23/01/2026,ENTREGADO,SACCIM-ENERO Y FEBRERO,,,
,2026,1,,,,,,3221,01-18,TESORERIA MUNICIPAL,ARRENDAMIENTO DE EDIFICIOS Y LOCALES,11303.39,true,true,23/01/2026,23/01/2026,ENTREGADO,,,,
,2026,1,,,,,,2211,01-19,SEGURIDAD PUBLICA,PRODUCTOS ALIMENTICIOS PARA PERSONAS,7976000,true,false,23/01/2026,23/01/2026,ENTREGADO,,,,
,2026,1,,,,,,2211,01-20,SEGURIDAD PUBLICA,PRODUCTOS ALIMENTICIOS PARA PERSONAS,688344,true,false,23/01/2026,23/01/2026,ENTREGADO,,,,
,2026,1,,,,,,3221,01-21,ADMINISTRACION,ARRENDAMIENTO DE EDIFICIOS Y LOCALES,116000,true,false,23/01/2026,23/01/2026,ENTREGADO,,,,
,2026,1,,,,,,3221,01-21  D-01,ADMINISTRACION,ARRENDAMIENTO DE EDIFICIOS Y LOCALES,29000,false,true,11/02/2026,12/02/2026,ENTREGADO,,,,
,2026,1,,,,,,3221,01-21  D-02,ADMINISTRACION,ARRENDAMIENTO DE EDIFICIOS Y LOCALES,29000,false,true,09/03/2026,10/03/2026,ENTREGADO,,,,
,2026,1,,,,,,3111,01-22,DIRECCION DE SALUD,SERVICIO DE ENERGIA ELECTRICA,53760,true,true,23/01/2026,23/01/2026,ENTREGADO,,,,
